domain,N,phi,lambda_max,a0_ref,a0_pred,a0_corr,err_pred,err_corr,improvement,rel_improvement
metabolic,108,0.3702878684030159,8.98766898999726,0.017177734375000003,0.018543925777880423,0.02190855524445681,0.07953268883169694,0.27540423935894076,-0.1958715505272438,-2.4627804385623033
metabolic,90,0.3765238879736408,8.891128366251591,0.017177734375000003,0.018745277292282717,0.02220371918902752,0.09125434606580432,0.29258717734873085,-0.20133283128292653,-2.2062821086583146
metabolic,107,0.34526303753451293,8.799354942727355,0.017177734375000003,0.018940782335916142,0.022145162836779586,0.1026356516189952,0.2891783254611877,-0.18654267384219253,-1.8175231580632945
metabolic,99,0.38304993975097046,8.947365850017695,0.017177734375000003,0.018627456333009683,0.022123726885785545,0.08439541131335483,0.28793043382856137,-0.20353502251520655,-2.411683515805445
metabolic,101,0.34721435530280714,8.929755732045134,0.017177734375000003,0.018664191011246833,0.021839623785363905,0.08653391674341977,0.27139140171760284,-0.18485748497418308,-2.136243125440358
metabolic,94,0.41936162421994894,9.308347370219309,0.017177734375000003,0.017905075953642664,0.021584339803156223,0.042342113503700096,0.2565300715424655,-0.2141879580387654,-5.058508888891376
metabolic,86,0.5179258706351613,10.157519936838519,0.015263671875,0.016408204729405722,0.020572339252224067,0.07498411023105943,0.34779753002414865,-0.2728134197930892,-3.638283078756303
metabolic,91,0.3630851477005323,8.713035857813916,0.018134765625,0.0191284265767366,0.022531597895294266,0.05479315102737092,0.24245321727416955,-0.18766006624679862,-3.4248818033948853
trade,64,0.1351691042047532,6.379524596000225,0.025791015625000004,0.02612524870131574,0.027855598668716525,0.012959283231628638,0.08005047469767959,-0.06709119146605096,-5.177075749421043
trade,61,0.0932273555224375,8.060157744665915,0.021005859374999998,0.020677841792484032,0.021622434641514098,0.015615527870588057,0.02935253709486,-0.013737009224271943,-0.8797018743231535
trade,60,0.10493312489143651,8.435939574568739,0.020048828125,0.019756740217664135,0.020772577097130967,0.014568826941642807,0.036099315512036476,-0.02153048857039367,-1.4778463982619876
